id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
9720,2PN2,heliport,Fortman Heliport,39.787498474121094,-76.64720154,990,NA,US,US-PA,Shrewsbury,no,2PN2,,2PN2,,,
9721,2PN3,small_airport,Market Garden Airport,39.96110153198242,-77.10030365,600,NA,US,US-PA,York Springs,no,2PN3,,2PN3,,,
9722,2PN4,small_airport,Quemahening Flightpark Ultralightport,40.08179855,-78.94550323,1997,NA,US,US-PA,Stoystown,no,2PN4,,2PN4,,,
9723,2PN5,small_airport,Baker-Sell Airport,40.24840164,-78.3608017,1371,NA,US,US-PA,Woodbury,no,2PN5,,2PN5,,,
9724,2PN7,small_airport,Brennan Personal Use Airport,40.85559844970703,-80.07060242,1210,NA,US,US-PA,Zelienople,no,2PN7,,2PN7,,,
9725,2PN8,heliport,Federal Reserve Bank Heliport,39.936798095703125,-75.15049744,167,NA,US,US-PA,Philadelphia,no,2PN8,,2PN8,,,
9726,2PN9,heliport,Sun Company-Radnor Heliport,40.04710006713867,-75.35769653,425,NA,US,US-PA,Radnor,no,2PN9,,2PN9,,,
46121,2PR2,heliport,Caribbean Constr Main Office Heliport,18.314792,-66.093517,311,NA,PR,PR-U-A,Guaynabo,no,2PR2,,2PR2,,,
9727,2PS0,heliport,Rotelle Heliport,40.197898864746094,-75.29910278,340,NA,US,US-PA,West Point,no,2PS0,,2PS0,,,
9728,2PS2,heliport,Memorial Hospital Heliport,39.96620178222656,-76.69219971,410,NA,US,US-PA,York,no,2PS2,,2PS2,,,
9729,2PS3,small_airport,Mathna Airport,40.01679992675781,-77.04139709,490,NA,US,US-PA,York Springs,no,2PS3,,2PS3,,,
9730,2PS4,heliport,Wgal-Tv Heliport,40.03699875,-76.33769989,360,NA,US,US-PA,Lancaster,no,2PS4,,2PS4,,,
9731,2PS5,heliport,Rosini Residence Heliport,40.786800384521484,-76.58499908,960,NA,US,US-PA,Shamokin,no,2PS5,,2PS5,,,
9732,2PS6,heliport,Brandywine Hospital Heliport,40.0094986,-75.78440094,565,NA,US,US-PA,Coatesville,no,2PS6,,2PS6,,,
9733,2PS7,heliport,Merck Sharp & Dohme Heliport,40.216800689697266,-75.16629791,315,NA,US,US-PA,Lansdale,no,2PS7,,2PS7,,,
9734,2PS8,heliport,Sunbury Community Hospital Heliport,40.86180114746094,-76.77749634,500,NA,US,US-PA,Sunbury,no,2PS8,,2PS8,,,
9735,2PS9,heliport,Albert Einstein Medical Center Heliport,40.036800384521484,-75.14350128,270,NA,US,US-PA,Philadelphia,no,2PS9,,2PS9,,,
9736,2Q5,small_airport,Parker Carson Airport,39.201583,-119.683444,4939,NA,US,US-NV,Carson City,no,,,25NV,,,"2Q5, Parker Carson STOLport"
9737,2Q9,small_airport,Dyer Airport,37.60969924926758,-118.0059967,4899,NA,US,US-NV,Dyer,no,2Q9,,2Q9,,http://en.wikipedia.org/wiki/Dyer_Airport,
9738,2R3,seaplane_base,Island Lake Seaplane Base,60.70439910888672,-151.3110046,140,NA,US,US-AK,Kenai,no,2R3,,2R3,,,
9739,2RI7,heliport,Malbone Estate Heliport,41.50640106,-71.31130219,83,NA,US,US-RI,Newport,no,2RI7,,2RI7,,,
9740,2S0,small_airport,Twisp Municipal Airport,48.35060119628906,-120.0940018,1602,NA,US,US-WA,Twisp,no,2S0,,2S0,,,
9741,2S1,small_airport,Vashon Municipal Airport,47.45859909057617,-122.473999,316,NA,US,US-WA,Vashon,no,2S1,,2S1,,,
9742,2S2,small_airport,Beaver Marsh State Airport,43.12900161743164,-121.8180008,4638,NA,US,US-OR,Beaver Marsh,no,2S2,,2S2,,http://en.wikipedia.org/wiki/Beaver_Marsh_Airport,
9743,2S3,small_airport,Archer Memorial Field,42.90700149536133,-84.47219849,794,NA,US,US-MI,St Johns,no,2S3,,2S3,,,
9744,2S5,small_airport,Waterville Airport,47.65599822998047,-120.0559998,2645,NA,US,US-WA,Waterville,no,2S5,,2S5,,,
9745,2S6,small_airport,Sportsman Airpark,45.29570007,-122.9550018,181,NA,US,US-OR,Newberg,no,2S6,,2S6,,http://en.wikipedia.org/wiki/Sportsman_Airpark,
9746,2SC2,heliport,South Carolina Pipeline Heliport,34.07030106,-80.91110229,350,NA,US,US-SC,Columbia,no,2SC2,,2SC2,,,
9747,2SC3,seaplane_base,Melrose Landing Seaplane Base,32.139198303222656,-80.86810303,,NA,US,US-SC,Hilton Head,no,2SC3,,2SC3,,,
9748,2SC4,seaplane_base,Salty Fare Landng Seaplane Base,32.23389816,-80.7542038,,NA,US,US-SC,Hilton Head,no,2SC4,,2SC4,,,
9749,2SC5,small_airport,Ridgewood Air Airport,34.29169845581055,-82.05390167,560,NA,US,US-SC,Waterloo,no,2SC5,,2SC5,,,
9750,2SC6,heliport,Sled Heliport,34.06610107421875,-81.11560059,275,NA,US,US-SC,Columbia,no,2SC6,,2SC6,,,
9751,2SC7,small_airport,Laurel Hill Farms Airport,33.051700592041016,-79.54139709,8,NA,US,US-SC,Mcclellanville,no,2SC7,,2SC7,,,
9752,2SC8,small_airport,Gaston Airport,33.78680038,-81.09480286,460,NA,US,US-SC,Gaston,no,2SC8,,2SC8,,,
45779,2SC9,small_airport,Mcintosh Airport,33.750278,-79.957778,76,NA,US,US-SC,Kingstree,no,2SC9,,2SC9,,,
9753,2SD0,small_airport,Paradise Valley Airport,44.16360092163086,-103.4789963,4500,NA,US,US-SD,Nemo,no,2SD0,,2SD0,,,
9754,2SD1,heliport,Mc Kennan Hospital Heliport,43.53409958,-96.71499634,1510,NA,US,US-SD,Sioux Falls,no,2SD1,,2SD1,,,
9755,2SD2,small_airport,Pepper Port Airport,43.10580062866211,-98.93039703,1965,NA,US,US-SD,Bonesteel,no,2SD2,,2SD2,,,
9756,2SD3,small_airport,Bollweg Farm Airport,44.56330108642578,-99.72509766,1746,NA,US,US-SD,Harrold,no,2SD3,,2SD3,,,
9757,2SD4,small_airport,Nicolaisen Airport,43.68330001831055,-98.26529694,1440,NA,US,US-SD,Mount Vernon,no,2SD4,,2SD4,,,
9758,2SD5,heliport,Sturgis Heliport,44.39780044555664,-103.5090027,3510,NA,US,US-SD,Sturgis,no,2SD5,,2SD5,,,
9759,2SD6,heliport,Avera Heart Hospital of South Dakota Heliport,43.49079895019531,-96.77970123,1477,NA,US,US-SD,Sioux Falls,no,2SD6,,2SD6,,,
9760,2SD7,small_airport,Dangel Airport,43.33330154418945,-97.06279755,1284,NA,US,US-SD,Hurley,no,2SD7,,2SD7,,,
9761,2SD8,small_airport,Bixler Ridge Airport,43.04560089111328,-96.93910217,1250,NA,US,US-SD,Centerville,no,2SD8,,2SD8,,,
9762,2SD9,small_airport,Tc Field,45.45220184326172,-99.01010132,1515,NA,US,US-SD,Ipswich,no,2SD9,,2SD9,,,
9763,2T2,small_airport,Percival Springs Airport,39.01390075683594,-88.53890228,550,NA,US,US-IL,Watson,no,2T2,,2T2,,,
9764,2T5,small_airport,Hahn Sky Ranch Airport,43.466400146484375,-88.29090118,1090,NA,US,US-WI,West Bend,no,2T5,,2T5,,,
9765,2T7,heliport,Van Camp's Heliport,42.01919937133789,-83.84860229,740,NA,US,US-MI,Tecumseh,no,2T7,,2T7,,,
9766,2TA0,heliport,Darmar Medical Emergency Heliport,29.789100646972656,-95.79969788,140,NA,US,US-TX,Katy,no,2TA0,,2TA0,,,
9767,2TA1,small_airport,Gravco STOLport,31.390199661254883,-94.69100189,284,NA,US,US-TX,Lufkin,no,2TA1,,2TA1,,,
9768,2TA2,heliport,The Medical Center of Mesquite Heliport,32.77939987182617,-96.60109711,506,NA,US,US-TX,Mesquite,no,2TA2,,2TA2,,,
9769,2TA3,small_airport,Triangle Ranch Private Airport,31.71820068359375,-104.5979996,4400,NA,US,US-TX,Pine Springs,no,2TA3,,2TA3,,,
9770,2TA4,small_airport,Mario's Flying Pizza Airport,29.747699737548828,-96.29270172,233,NA,US,US-TX,Sealy,no,2TA4,,2TA4,,,
9771,2TA5,heliport,Port O'Connor Base (Ehi) Heliport,28.46969985961914,-96.49189758,6,NA,US,US-TX,Port O'Connor,no,2TA5,,2TA5,,,
9772,2TA6,small_airport,Pyramid Ranch Airport,31.862699508666992,-96.19750214,362,NA,US,US-TX,Fairfield,no,2TA6,,2TA6,,,
9773,2TA7,heliport,Era Helicopters Sabine Base Heliport,29.696300506591797,-93.95659637,7,NA,US,US-TX,Sabine Pass,no,2TA7,,2TA7,,,
9774,2TA8,small_airport,El Coyote Ranch Airport,26.85840034,-98.22200012,196,NA,US,US-TX,Encino,no,2TA8,,2TA8,,,
9775,2TA9,small_airport,A M I G O For Christ Airport,32.66040039,-97.84200287,840,NA,US,US-TX,Weatherford,no,2TA9,,2TA9,,,
9776,2TE0,small_airport,Eagle Air Park,28.98220062,-95.57969666,15,NA,US,US-TX,Brazoria,no,2TE0,BZT,2TE0,,,Hinkles Ferry
9777,2TE1,heliport,Republic Helicopters Heliport,29.32859992980957,-95.06189728,21,NA,US,US-TX,Santa Fe,no,2TE1,,2TE1,,,
9778,2TE2,small_airport,Flying Oaks Airport,32.83069992,-97.53359985,720,NA,US,US-TX,Fort Worth,no,2TE2,,2TE2,,,
9779,2TE3,small_airport,Weems Farm Airport,33.2942009,-96.92810059,590,NA,US,US-TX,Aubrey,no,2TE3,,2TE3,,,
9780,2TE4,small_airport,Frels Airport,29.17919922,-96.3227005,100,NA,US,US-TX,El Campo,no,2TE4,,2TE4,,,
9781,2TE5,small_airport,Piano Ranch Airport,29.695100784301758,-97.16329956,383,NA,US,US-TX,Flatonia,no,2TE5,,2TE5,,,
9782,2TE6,small_airport,Burris Ranch Airport,28.887800216674805,-98.0503006,448,NA,US,US-TX,Karnes City,no,2TE6,,2TE6,,,
9783,2TE7,small_airport,Beach Ranch Airport,33.228167,-101.13535,2303,NA,US,US-TX,Post,no,2TE7,,2TE7,,,
9784,2TE8,small_airport,Wagner-Braxdale Airport,28.678300857500002,-99.79869843,570,NA,US,US-TX,Crystal City,no,2TE8,,2TE8,,,
9785,2TE9,heliport,Cuero Community Hospital Heliport,29.113300323486328,-97.28330231,210,NA,US,US-TX,Cuero,no,2TE9,,2TE9,,,
9786,2TN0,heliport,Hospital Wing Heliport,35.14179992675781,-90.02680206,282,NA,US,US-TN,Memphis,no,2TN0,,2TN0,,,
9787,2TN1,heliport,Baptist Memorial Hospital Heliport,35.743099212646484,-89.53939819,415,NA,US,US-TN,Ripley,no,2TN1,,2TN1,,,
9788,2TN2,small_airport,Wings Field,35.22359848022461,-89.18890381,540,NA,US,US-TN,Hickory Valley,no,2TN2,,2TN2,,,
9789,2TN3,heliport,Oak Ridge Heliport,36.00149917602539,-84.24739838,1140,NA,US,US-TN,Oak Ridge,no,2TN3,,2TN3,,,
9790,2TN4,small_airport,Shoemaker-Shelby Forest Airport,35.31809997558594,-90.03530121,335,NA,US,US-TN,Millington,no,2TN4,,2TN4,,,
9791,2TN5,heliport,Athens Regional Medical Center Heliport,35.43560028076172,-84.59989929,950,NA,US,US-TN,Athens,no,2TN5,,2TN5,,,
9792,2TN6,heliport,Saint Thomas Midtown Hospital Heliport,36.153953,-86.802022,690,NA,US,US-TN,Nashville,no,2TN6,,2TN6,,,Baptist Hospital
9793,2TN7,small_airport,Wolf Creek Airport,35.80440139770508,-84.415802,890,NA,US,US-TN,Kingston,no,2TN7,,2TN7,,,
9794,2TN8,small_airport,Soggy Bottom Airport,36.018001556396484,-85.93599701,580,NA,US,US-TN,Dowelltown,no,2TN8,,2TN8,,,
9795,2TN9,heliport,Baptist Memorial Hospital Heliport,36.41400146484375,-89.04669952,360,NA,US,US-TN,Union City,no,2TN9,,2TN9,,,
9796,2TS0,small_airport,Myska Field,33.15570068359375,-97.13809967,595,NA,US,US-TX,Denton,no,2TS0,,2TS0,,,
9797,2TS1,heliport,Titus Regional Medical Center Heliport,33.17610168457031,-94.97080231,422,NA,US,US-TX,Mount Pleasant,no,2TS1,,2TS1,,,
9798,2TS2,small_airport,Shofner Farms Airport,26.168399810791016,-97.7335968,57,NA,US,US-TX,Harlingen,no,2TS2,,2TS2,,,
9799,2TS3,small_airport,Tigerbird Field,31.67930030822754,-97.24060059,450,NA,US,US-TX,Waco,no,2TS3,,2TS3,,,
9800,2TS4,small_airport,Circle R Ranch Airport,32.13970184326172,-95.97029877,395,NA,US,US-TX,Malakoff,no,2TS4,,2TS4,,,
9801,2TS5,closed,Hedley Airport,34.8937,-100.610001,2510,NA,US,US-TX,Hedley,no,,,,,,2TS5
9802,2TS6,small_airport,Eagle's Nest Estates Airport,32.512602,-96.926695,780,NA,US,US-TX,Midlothian,no,,,T56,,,2TS6
9803,2TS7,heliport,Jamak Fabrication Heliport,32.78120040893555,-97.81639862,1050,NA,US,US-TX,Weatherford,no,2TS7,,2TS7,,,
9804,2TS8,small_airport,Bailey Airport,29.220500946044922,-97.87169647,452,NA,US,US-TX,Stockdale,no,2TS8,,2TS8,,,
9805,2TS9,closed,DPS-Tyler Heliport,32.313999,-95.239098,570,NA,US,US-TX,Tyler,no,,,,,,2TS9
9806,2TX0,small_airport,Blue Sky Airfield,35.06449890136719,-101.848999,3615,NA,US,US-TX,Amarillo,no,2TX0,,2TX0,,,
9807,2TX1,small_airport,Russell Paradise Airport,29.225200653076172,-98.38359833,535,NA,US,US-TX,Elmendorf,no,2TX1,,2TX1,,,
9808,2TX2,small_airport,Ray Smith Farm Airport,32.0265007,-98.01000214,1050,NA,US,US-TX,Hico,no,2TX2,,2TX2,,,
9809,2TX3,small_airport,La Fonda Ranch Airport,29.216899871826172,-100.6169968,1020,NA,US,US-TX,Brackettville,no,2TX3,,2TX3,,,
9810,2TX4,small_airport,Lewis Ranch Airport,27.983600616455078,-99.37670135,540,NA,US,US-TX,Encinal,no,2TX4,,2TX4,,,
9811,2TX5,small_airport,Berry Airport,31.453500747680664,-97.75140381,757,NA,US,US-TX,Gatesville,no,2TX5,,2TX5,,,
9812,2TX6,small_airport,Everitt Airport,33.681800842285156,-101.6679993,3200,NA,US,US-TX,Idalou,no,2TX6,,2TX6,,,
9813,2TX7,small_airport,Jw Airport,33.094600677490234,-97.39610291,875,NA,US,US-TX,Justin,no,2TX7,,2TX7,,,
9814,2TX8,small_airport,Eagle's Landing Airport,33.30820083618164,-97.37969971,930,NA,US,US-TX,Krum,no,2TX8,,2TX8,,,
9815,2TX9,heliport,Ethyl Corp Heliport,29.741100311279297,-95.17079926,9,NA,US,US-TX,Pasadena,no,2TX9,,2TX9,,,
9816,2U0,small_airport,Smith Prairie Airport,43.49850082397461,-115.5479965,4958,NA,US,US-ID,Prairie,no,2U0,,2U0,,,
9817,2U4,small_airport,Rockford Municipal Airport,43.19020080566406,-112.5319977,4465,NA,US,US-ID,Rockford,no,2U4,,2U4,,,
9818,2U5,small_airport,Shearer US Forest Service Airport,45.9916,-114.841003,2634,NA,US,US-ID,Shearer,no,,,2U5,,,
9819,2U7,small_airport,Stanley Airport,44.2085,-114.934998,6403,NA,US,US-ID,Stanley,no,KSNT,,2U7,,,
9820,2U8,small_airport,Thomas Creek Airport,44.72629928588867,-115.0029984,4400,NA,US,US-ID,Stanley,no,2U8,,2U8,,,
9821,2UT2,small_airport,High Meadow Ranch Airport,37.52080154418945,-112.6419983,8280,NA,US,US-UT,Duck Creek Village,no,2UT2,,2UT2,,,
9822,2UT3,small_airport,Fort Ranch Airport,41.49219894,-112.5910034,4440,NA,US,US-UT,Brigham City,no,2UT3,,2UT3,,,
9823,2UT4,heliport,Heber Valley Hospital Heliport,40.49020004272461,-111.4059982,5681,NA,US,US-UT,Heber City,no,2UT4,,2UT4,,,
9824,2V3,closed,Hartenbower Hectares Airport,41.181499,-89.146698,733,NA,US,US-IL,Lostant,no,,,,,,"IS56, 2V3, 48IL"
14130,2VA,small_airport,Zangger Vintage Airpark,43.45140076,-96.40589905,1476,NA,US,US-IA,Larchwood,no,2VA,,2VA,,,Formerly 7IA2
9825,2VA0,small_airport,Red Birds Airyard Airport,37.11259841918945,-79.60919952,940,NA,US,US-VA,Moneta,no,2VA0,,2VA0,,,
9826,2VA1,small_airport,Jett Airpark,37.895999908447266,-76.35520172,90,NA,US,US-VA,Edwardsville,no,2VA1,,2VA1,,,
9827,2VA2,small_airport,Melville Airstrip,37.145999908447266,-76.79000092,90,NA,US,US-VA,Surry,no,2VA2,,2VA2,,,
9828,2VA3,small_airport,Merlin Aerodrome,37.314998626708984,-77.8660965,235,NA,US,US-VA,Amelia Court House,no,2VA3,,2VA3,,,
9829,2VA4,heliport,Winchester Medical Center Heliport,39.195098876953125,-78.19190216,831,NA,US,US-VA,Winchester,no,2VA4,,2VA4,,,
9830,2VA5,small_airport,Rosegill Farm Airstrip,37.630699157714844,-76.56500244,32,NA,US,US-VA,Urbanna,no,2VA5,,2VA5,,,
9831,2VA6,small_airport,Arrowhead Point Airport,37.62379837036133,-76.60109711,85,NA,US,US-VA,Saluda,no,2VA6,,2VA6,,,
9832,2VA7,heliport,Virginia Beach General Hospital Heliport,36.86629867553711,-76.02580261,25,NA,US,US-VA,Virginia Beach,no,2VA7,,2VA7,,,
9833,2VA8,small_airport,Brandywyne Farms Airport,36.683799743652344,-76.83000183,66,NA,US,US-VA,Holland,no,2VA8,,2VA8,,,
9834,2VA9,small_airport,Airlie Airport,38.75790023803711,-77.78720093,522,NA,US,US-VA,Warrenton,no,2VA9,,2VA9,,,
45520,2VE2,heliport,Spring Valley Hospital Heliport,36.090833,-115.239167,2375,NA,US,US-NV,Las Vegas,no,2VE2,,2VE2,,,
9835,2VG2,small_airport,Upperville Airport,38.97180176,-77.86969757,551,NA,US,US-VA,Upperville,no,2VG2,,2VG2,,,
9836,2VG3,small_airport,Cub Haven Airport,38.54859924316406,-78.87110138,1350,NA,US,US-VA,Harrisonburg,no,2VG3,,2VG3,,,
9837,2VG4,heliport,Deer Run Heliport,37.887699127197266,-78.86190033,805,NA,US,US-VA,Nelson County,no,2VG4,,2VG4,,,
9838,2VG5,heliport,Breeden Company Heliport,36.83129883,-76.06600189,8,NA,US,US-VA,Virginia Beach,no,2VG5,,2VG5,,,
9839,2VG6,heliport,Rychlk Heliport,38.760799407958984,-77.62969971,330,NA,US,US-VA,Manassas,no,2VG6,,2VG6,,,
9840,2VG7,small_airport,Seven Gables Airport,38.16389846801758,-77.84999847,411,NA,US,US-VA,Orange,no,2VG7,,2VG7,,,
9841,2VG8,small_airport,Folly Neck Airport,37.87220001220703,-76.73110199,12,NA,US,US-VA,Warsaw,no,2VG8,,2VG8,,,
9842,2VG9,heliport,Sentara Williamsburg Regional Medical Center Heliport,37.33539962769999,-76.74069977,118,NA,US,US-VA,Williamsburg,no,2VG9,,2VG9,,,
325325,2VI2,seaplane_base,Redoubt View Seaplane Base,60.419038,-152.354894,385,NA,US,US-AK,Kenai,no,2VI2,,2VI2,,,
9843,2VT2,seaplane_base,Northern Lights Seaplane Base,44.872798919677734,-73.28170013,95,NA,US,US-VT,Alburg,no,2VT2,,2VT2,,,
9844,2W1,small_airport,De Vere Field,47.17760086,-120.8529968,1800,NA,US,US-WA,Cle Elum,no,2W1,,2W1,,,
9845,2W2,small_airport,Clearview Airpark,39.46699905395508,-77.01740265,799,NA,US,US-MD,Westminster,no,2W2,,2W2,,,
9846,2W3,small_airport,Swanson Airport,46.87160110473633,-122.2570038,843,NA,US,US-WA,Eatonville,no,2W3,,2W3,,,
9847,2WA0,heliport,Pcfd Nr 26 Heliport,47.144798278808594,-121.6360016,1780,NA,US,US-WA,Greenwater,no,2WA0,,2WA0,,,
9848,2WA1,small_airport,Diamond Point Airstrip,48.09260177612305,-122.9290009,262,NA,US,US-WA,Sequim,no,2WA1,,2WA1,,,
9849,2WA2,seaplane_base,Quartermaster Harbor Seaplane Base,47.37950134277344,-122.4449997,,NA,US,US-WA,Dockton,no,2WA2,,2WA2,,,
9850,2WA3,small_airport,Stuart Island West Airport,48.68450164794922,-123.2099991,200,NA,US,US-WA,Friday Harbor,no,2WA3,,2WA3,,,
9851,2WA5,heliport,Coulee Community Hospital Heliport,47.945701599121094,-119.0009995,1525,NA,US,US-WA,Grand Coulee,no,2WA5,,2WA5,,,
9852,2WA6,small_airport,Rice Ranch Airport,47.998199462890625,-119.0889969,2434,NA,US,US-WA,Grand Coulee,no,2WA6,,2WA6,,,
9853,2WA8,small_airport,Kramer Ranch Airport,47.38169860839844,-118.2969971,2181,NA,US,US-WA,Harrington,no,2WA8,,2WA8,,,
9854,2WA9,small_airport,Touchet Valley Airport,46.28919982910156,-118.1009979,1350,NA,US,US-WA,Huntsville,no,2WA9,,2WA9,,,
9855,2WI0,small_airport,Bender's Airport,44.852699279785156,-89.60009766,1197,NA,US,US-WI,Rothschild,no,2WI0,,2WI0,,,
9856,2WI1,small_airport,Uff-Da Airport,42.943599700927734,-89.28659821,945,NA,US,US-WI,Stoughton,no,2WI1,,2WI1,,,
9857,2WI2,small_airport,Shullsburg Airport,42.55690002441406,-90.2276001,1080,NA,US,US-WI,Shullsburg,no,2WI2,,2WI2,,,
9858,2WI3,heliport,Milwaukee County Medical Complex Heliport,43.041500091552734,-88.02310181,835,NA,US,US-WI,Wauwatosa,no,2WI3,,2WI3,,,
9859,2WI4,small_airport,Plows & Props Airport,42.642799377441406,-88.3986969,840,NA,US,US-WI,Springfield,no,2WI4,,2WI4,,,
9860,2WI5,small_airport,Blair Lake Airport,46.09740067,-90.16320038,1625,NA,US,US-WI,Mercer,no,2WI5,,2WI5,,,
9861,2WI6,small_airport,Matson Airport,42.91360092163086,-89.186203,915,NA,US,US-WI,Stoughton,no,2WI6,,2WI6,,,
9862,2WI7,small_airport,Hecklers' Strip,42.96969985961914,-89.66539764,1130,NA,US,US-WI,Mount Vernon,no,2WI7,,2WI7,,,
9863,2WI8,small_airport,Davies Airport,43.59749984741211,-87.77899933,645,NA,US,US-WI,Oostburg,no,2WI8,,2WI8,,,
9864,2WI9,small_airport,Bulldog Ranch Airport,43.75999832,-89.63480377,955,NA,US,US-WI,Oxford,no,2WI9,,2WI9,,,
9865,2WN2,closed,Gaffney Airport,43.654202,-89.630302,827,NA,US,US-WI,Briggsville,no,,,,,,2WN2
9866,2WN3,small_airport,Curns Airport,44.35789871,-88.76139832,790,NA,US,US-WI,New London,no,2WN3,,2WN3,,,
9867,2WN4,small_airport,Mcfaul Airport,44.33940124511719,-88.78119659,780,NA,US,US-WI,New London,no,2WN4,,2WN4,,,
9868,2WN5,small_airport,Murmuring Springs Airport,44.00640106201172,-90.01920319,910,NA,US,US-WI,Necedah,no,2WN5,,2WN5,,,
9869,2WN6,small_airport,Cunningham Airport,44.529701232910156,-90.41929626,1089,NA,US,US-WI,Granton,no,2WN6,,2WN6,,,
9870,2WN7,small_airport,Planeacres Airport,43.948699951171875,-88.67320251,844,NA,US,US-WI,Fisk,no,2WN7,,2WN7,,,
45927,2WN8,small_airport,Oshkosh Sky Ranch Airport,44.015228,-88.714269,770,NA,US,US-WI,Omro,no,2WN8,,2WN8,,,
9871,2WN9,small_airport,Hillcrest Airport,45.84510040283203,-120.7009964,2405,NA,US,US-WA,Goldendale,no,2WN9,,2WN9,,,
45930,2WS2,small_airport,Connor'S Lake Landing,45.913686,-92.293239,1000,NA,US,US-WI,Webster,no,2WS2,,2WS2,,,
45921,2WS3,small_airport,C. R. Acres Airport,44.280428,-88.093578,800,NA,US,US-WI,Greenleaf,no,2WS3,,2WS3,,,
324703,2WS4,heliport,SSM Health St. Mary's Hospital-Jansville Heliport,42.6698694,-88.9763806,860,NA,US,US-WI,Janesville,no,2WS4,,2WS4,,,
9872,2WV2,heliport,Louis A. Johnson Va Medical Center Heliport,39.10240173339844,-80.36209869,1040,NA,US,US-WV,Clarksburg,no,2WV2,,2WV2,,,
9873,2WV3,small_airport,Hales Landing Airport,39.11719894,-81.39170074,650,NA,US,US-WV,Elizabeth,no,2WV3,,2WV3,,,
9874,2WV5,small_airport,Willow Bend Airport,37.54669952392578,-80.51830292,2150,NA,US,US-WV,Union,no,2WV5,,2WV5,,,
9875,2WV6,heliport,West Virginia State Police Heliport,40.05310059,-80.72470093,682,NA,US,US-WV,Wheeling,no,2WV6,,2WV6,,,
9876,2WY3,small_airport,Haas Airport,43.007198333740234,-110.3170013,7980,NA,US,US-WY,Merna,no,2WY3,,2WY3,,,
9877,2WY4,heliport,Raco 1 Heliport,41.15810012817383,-104.4459991,5575,NA,US,US-WY,Burns,no,2WY4,,2WY4,,,
9878,2WY8,small_airport,Bar Flying E Airport,44.40439987182617,-109.2819977,5550,NA,US,US-WY,Cody,no,2WY8,,2WY8,,,
9879,2X2,seaplane_base,Willow Seaplane Base,61.74399948120117,-150.0590057,200,NA,US,US-AK,Willow,no,2X2,,2X2,,,
9880,2XA0,small_airport,Foard County Airport,33.97930145,-99.71289825,1479,NA,US,US-TX,Crowell,no,2XA0,,2XA0,,,8F4
9881,2XA1,small_airport,El Caballero Airport,28.132400512695312,-98.93219757,317,NA,US,US-TX,Cotulla,no,2XA1,,2XA1,,,
9882,2XA2,small_airport,Knape Airport,29.220399856567383,-95.31089783,20,NA,US,US-TX,Danbury,no,2XA2,,2XA2,,,
9883,2XA3,heliport,North Cypress Medical Center Heliport,29.926300048828125,-95.63249969,130,NA,US,US-TX,Cypress,no,2XA3,,2XA3,,,
9884,2XA4,small_airport,Flying S Ranch Airport,33.5807991,-96.8003006,730,NA,US,US-TX,Collinsville,no,2XA4,,2XA4,,,
9885,2XA5,small_airport,Someday Ranch Airport,29.803699493408203,-97.69120026,466,NA,US,US-TX,Lockhart,no,2XA5,,2XA5,,,
9886,2XA6,heliport,Red Berry Heliport,29.43470001220703,-98.4178009,670,NA,US,US-TX,San Antonio,no,2XA6,,2XA6,,,
9887,2XA7,small_airport,Tailwheel Airport,32.61500168,-94.76560211,360,NA,US,US-TX,Longview,no,2XA7,,2XA7,,,
45800,2XA8,heliport,Air Evac 53 Heliport,31.694167,-96.169722,490,NA,US,US-TX,Fairfield,no,2XA8,,2XA8,,,
45841,2XA9,heliport,Rolling Plains Hospital Heliport,32.452367,-100.397167,2180,NA,US,US-TX,Sweetwater,no,2XA9,,2XA9,,,
9888,2XS0,heliport,Columbia Valley Regional Heliport,25.977500915527344,-97.51580048,26,NA,US,US-TX,Brownsville,no,2XS0,,2XS0,,,
9889,2XS1,small_airport,Harris Ranch Airport,30.21969985961914,-98.30259705,1188,NA,US,US-TX,Johnson City,no,2XS1,,2XS1,,,
9890,2XS2,small_airport,Indio-Faith Airport,28.262800216699997,-100.1620026,750,NA,US,US-TX,Carrizo Springs,no,2XS2,,2XS2,,,
9891,2XS3,small_airport,Glad Oaks Airport,32.01679992675781,-95.70020294,487,NA,US,US-TX,Athens,no,2XS3,,2XS3,,,
9892,2XS4,small_airport,Skida Patch Airport,33.661399841308594,-96.40640259,665,NA,US,US-TX,Bells,no,2XS4,,2XS4,,,
9893,2XS5,small_airport,Cross Triangle Ranch Airport,30.01049995,-98.4253006,1420,NA,US,US-TX,Twin Sisters,no,2XS5,,2XS5,,,
9894,2XS6,small_airport,Foster Ranch Airport,29.721099853515625,-99.57119751,1687,NA,US,US-TX,Utopia,no,2XS6,,2XS6,,,
9895,2XS7,small_airport,Annandale Ranch Airport,29.450199127197266,-99.68370056,1205,NA,US,US-TX,Uvalde,no,2XS7,,2XS7,,,
9896,2XS8,small_airport,Benson Airstrip,29.229400634765625,-99.82389832,929,NA,US,US-TX,Uvalde,no,2XS8,,2XS8,,,
9897,2XS9,heliport,Uvalde County Hospital Authority Heliport,29.214099884033203,-99.76779938,917,NA,US,US-TX,Uvalde,no,2XS9,,2XS9,,,
